GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED
140086923,20100106,201001,2010,2010.0164,CUB,CUBA,CUB,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,140,140,14,3,-6.5,5,1,5,6.07734806629834,3.0,"Tacoma, Washington, United States",US,USWA,47.2529,-122.444,1512713.0,3,"Tacoma, Washington, United States",US,USWA,47.2529,-122.444,1512713.0,1.0,Afghanistan,AF,AF,33.0,65.0,0.0,20130203
140086924,20100106,201001,2010,2010.0164,CUB,CUBA,CUB,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,6,5,6,6.27318569199507,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,4.0,"Havana, Ciudad de La Habana, Cuba",CU,CU02,23.1319,-82.3642,-1628751.0,20130203
140086925,20100106,201001,2010,2010.0164,CUB,CUBA,CUB,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,14,7,14,6.27540382361788,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130204
140086926,20100106,201001,2010,2010.0164,CUB,CUBA,CUB,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,6.17848970251716,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,1,Afghanistan,AF,AF,33.0,65.0,0.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130203
140086927,20100106,201001,2010,2010.0164,CUB,CUBA,CUB,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,6.00667408231368,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,1,Afghanistan,AF,AF,33.0,65.0,0.0,1.0,Afghanistan,AF,AF,33.0,65.0,0.0,20130203
140098031,20100106,201001,2010,2010.0164,GOV,MAYOR,,,,,,GOV,,,,,,,,,,,,,1,140,140,14,3,-6.5,5,1,5,6.07638888888889,1.0,United States,US,US,38.0,-97.0,0.0,0,,,,0.0,0.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
140101813,20100106,201001,2010,2010.0164,GOV,MAYOR,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,6.07638888888889,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
140101981,20100106,201001,2010,2010.0164,GOV,MAYOR,,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,140,140,14,3,-6.5,2,1,2,6.07638888888889,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
140139063,20100106,201001,2010,2010.0164,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,4,1,4,5.66600397614314,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,20130203
140139064,20100106,201001,2010,2010.0164,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,2,1,2,6.15711252653928,3.0,"Riverside Church, New York, United States",US,USNY,40.812,-73.9629,962594.0,3,"Riverside Church, New York, United States",US,USNY,40.812,-73.9629,962594.0,3.0,"Riverside Church, New York, United States",US,USNY,40.812,-73.9629,962594.0,20130203
140139065,20100106,201001,2010,2010.0164,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,2,1,2,6.15711252653928,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,3,"Riverside Church, New York, United States",US,USNY,40.812,-73.9629,962594.0,3.0,"Riverside Church, New York, United States",US,USNY,40.812,-73.9629,962594.0,20130203
140139066,20100106,201001,2010,2010.0164,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,4,1,4,6.16365568544102,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
233586250,20100106,201001,2010,2010.0164,CUB,CUBA,CUB,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,2,7.87207872078721,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,4.0,"Havana, Ciudad de La Habana, Cuba",CU,CU02,23.1319,-82.3642,-1628751.0,20130205
233586251,20100106,201001,2010,2010.0164,CUB,CUBA,CUB,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,2,7.87207872078721,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130205
140189837,20100107,201001,2010,2010.0192,IGOBUSIMF,INTERNATIONAL MONETARY FUND,,IMF,,,,IGO,BUS,,GOV,GOVERNMENT,,,,,,GOV,,,1,140,140,14,3,-6.5,9,1,9,5.31757754800591,3.0,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,3.0,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,20130203
140190458,20100107,201001,2010,2010.0192,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,GOV,GOVERNMENT,,,,,,GOV,,,1,140,140,14,3,-6.5,6,1,6,5.31757754800591,3.0,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,3.0,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,20130203
140209578,20100107,201001,2010,2010.0192,OPP,DEMONSTRATOR,,,,,,OPP,,,MIL,MILITARY,,,,,,MIL,,,1,140,140,14,3,-6.5,2,1,2,7.22222222222222,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
140224288,20100107,201001,2010,2010.0192,USA,UNITED STATES,USA,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,140,140,14,3,-6.5,3,1,3,5.31757754800591,3.0,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,3.0,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658.0,20130203
140367396,20100110,201001,2010,2010.0274,EGY,EGYPTIAN,EGY,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,1,140,140,14,3,-6.5,6,1,6,2.47933884297521,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
140406374,20100111,201001,2010,2010.0301,AGR,FARMER,,,,,,AGR,,,MED,BLOG,,,,,,MED,,,1,140,140,14,3,-6.5,7,1,7,1.21654501216545,2.0,"Indiana, United States",US,USIN,39.8647,-86.2604,0.0,2,"Indiana, United States",US,USIN,39.8647,-86.2604,0.0,2.0,"Indiana, United States",US,USIN,39.8647,-86.2604,0.0,20130203
140422669,20100111,201001,2010,2010.0301,EGY,EGYPTIAN,EGY,,,,,,,,LEG,PARLIAMENT,,,,,,LEG,,,1,140,140,14,3,-6.5,1,1,1,2.34741784037559,1.0,United States,US,US,38.0,-97.0,0.0,4,"Cairo, Al Qahirah, Egypt",EG,EG11,30.05,31.25,-290692.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
140422893,20100111,201001,2010,2010.0301,EGYLEG,EGYPT,EGY,,,,,LEG,,,LEG,PARLIAMENT,,,,,,LEG,,,1,140,140,14,3,-6.5,1,1,1,2.34741784037559,1.0,United States,US,US,38.0,-97.0,0.0,4,"Cairo, Al Qahirah, Egypt",EG,EG11,30.05,31.25,-290692.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
140422894,20100111,201001,2010,2010.0301,EGYLEG,EGYPTIAN,EGY,,,,,LEG,,,LEG,PARLIAMENT,,,,,,LEG,,,1,140,140,14,3,-6.5,5,1,5,2.34741784037559,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
140465959,20100111,201001,2010,2010.0301,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,4,1,4,5.45454545454545,3.0,"River Falls, Wisconsin, United States",US,USWI,44.8614,-92.6238,1572347.0,0,,,,0.0,0.0,0.0,3.0,"River Falls, Wisconsin, United States",US,USWI,44.8614,-92.6238,1572347.0,20130203
140471620,20100111,201001,2010,2010.0301,USA,UNITED STATES,USA,,,,,,,,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,1,140,140,14,3,-6.5,1,1,1,6.86695278969957,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948.0,3.0,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948.0,20130203
140471621,20100111,201001,2010,2010.0301,USA,SAN FRANCISCO,USA,,,,,,,,USAMED,THE ASSOCIATED PRESS,USA,,,,,MED,,,1,140,140,14,3,-6.5,8,1,8,6.86695278969957,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3.0,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948.0,20130203
140471622,20100111,201001,2010,2010.0301,USA,SAN FRANCISCO,USA,,,,,,,,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,1,140,140,14,3,-6.5,9,1,9,6.93069306930693,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,20130203
140491149,20100112,201001,2010,2010.0329,BRA,BRAZIL,BRA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,3,1,3,4.54545454545455,2.0,"Texas, United States",US,USTX,31.106,-97.6475,0.0,0,,,,0.0,0.0,0.0,2.0,"Texas, United States",US,USTX,31.106,-97.6475,0.0,20130203
233615973,20100114,201001,2010,2010.0384,MOSSHI,SHIITE,,,,MOS,SHI,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,140,140,14,3,-6.5,10,1,1,5.77507598784195,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130205
140805227,20100115,201001,2010,2010.0411,MED,MEDIA,,,,,,MED,,,USAELIGOV,GEORGE W. BUSH,USA,,,,,ELI,GOV,,1,140,140,14,3,-6.5,1,1,1,6.82226211849192,2.0,"Texas, United States",US,USTX,31.106,-97.6475,0.0,1,Iraq,IZ,IZ,33.0,44.0,0.0,1.0,Iraq,IZ,IZ,33.0,44.0,0.0,20130203
140824944,20100115,201001,2010,2010.0411,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,140,140,14,3,-6.5,7,4,7,3.17565647488921,2.0,"Michigan, United States",US,USMI,43.3504,-84.5603,0.0,3,"Owosso High School, Michigan, United States",US,USMI,43.0139,-84.1606,2575945.0,3.0,"Owosso High School, Michigan, United States",US,USMI,43.0139,-84.1606,2575945.0,20130203
140824945,20100115,201001,2010,2010.0411,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,140,140,14,3,-6.5,1,1,1,5.1150895140665,2.0,"Michigan, United States",US,USMI,43.3504,-84.5603,0.0,3,"Owosso High School, Michigan, United States",US,USMI,43.0139,-84.1606,2575945.0,2.0,"Michigan, United States",US,USMI,43.3504,-84.5603,0.0,20130203
140865293,20100116,201001,2010,2010.0438,LAB,UNIONS,,,,,,LAB,,,,,,,,,,,,,1,140,140,14,3,-6.5,5,1,5,8.33333333333333,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,0,,,,0.0,0.0,0.0,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,20130203
140916029,20100117,201001,2010,2010.0466,ISR,ISRAELI,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,6,4,6,1.61917745753924,1.0,United States,US,US,38.0,-97.0,0.0,1,Egypt,EG,EG,27.0,30.0,0.0,1.0,Egypt,EG,EG,27.0,30.0,0.0,20130203
140916030,20100117,201001,2010,2010.0466,ISR,ISRAEL,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,2.87539936102236,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,4.0,"Rafah, Shamal Sina', Egypt",EG,EG27,31.2878,34.2369,-301033.0,20130203
140916031,20100117,201001,2010,2010.0466,ISR,ISRAEL,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,4,4,1.82236311340279,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,Egypt,EG,EG,27.0,30.0,0.0,20130203
140916032,20100117,201001,2010,2010.0466,ISR,ISRAELI,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,6,2,6,2.62704565030146,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
233625070,20100117,201001,2010,2010.0466,ISR,ISRAELI,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,2,2.02429149797571,1.0,United States,US,US,38.0,-97.0,0.0,1,Egypt,EG,EG,27.0,30.0,0.0,1.0,Egypt,EG,EG,27.0,30.0,0.0,20130205
233625071,20100117,201001,2010,2010.0466,ISR,ISRAEL,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,2,2.02429149797571,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,Egypt,EG,EG,27.0,30.0,0.0,20130205
140962450,20100118,201001,2010,2010.0493,CVL,TENANTS,,,,,,CVL,,,BUS,BANK,,,,,,BUS,,,0,140,140,14,3,-6.5,9,1,9,4.86425339366516,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
141001797,20100118,201001,2010,2010.0493,REB,LOOTER,,,,,,REB,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,2,1,2,4.53686200378072,2.0,"Florida, United States",US,USFL,27.8333,-81.717,0.0,3,"Tyndall Air Force Base, Florida, United States",US,USFL,30.055,-85.5675,2512363.0,2.0,"Florida, United States",US,USFL,27.8333,-81.717,0.0,20130203
141001798,20100118,201001,2010,2010.0493,REB,LOOTER,,,,,,REB,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,7,1,7,4.53686200378072,2.0,"Florida, United States",US,USFL,27.8333,-81.717,0.0,2,"Florida, United States",US,USFL,27.8333,-81.717,0.0,2.0,"Florida, United States",US,USFL,27.8333,-81.717,0.0,20130203
141157857,20100120,201001,2010,2010.0548,LEG,SENATOR,,,,,,LEG,,,USA,SAN FRANCISCO,USA,,,,,,,,1,140,140,14,3,-6.5,7,1,7,1.09090909090909,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,20130203
