GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED
169004455,20080101,200801,2008,2008.0027,OPP,ACTIVIST,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,2,5.77367205542725,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
169037691,20080102,200801,2008,2008.0055,OPP,ACTIVIST,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,2,4.85436893203883,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
169097745,20080104,200801,2008,2008.011,OPP,DEMONSTRATOR,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,9,1,9,6.31290027447392,2.0,"Georgia, United States",US,USGA,0.0,0.0,0.0,2,"Georgia, United States",US,USGA,0.0,0.0,0.0,2.0,"Georgia, United States",US,USGA,0.0,0.0,0.0,20130203
169103809,20080104,200801,2008,2008.011,USA,HAWAII,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,2,1,2,4.91803278688525,3.0,"Kauai, Hawaii, United States",US,USHI,21.9436,-159.494,358305.0,0,,,,0.0,0.0,0.0,3.0,"Kauai, Hawaii, United States",US,USHI,21.9436,-159.494,358305.0,20130203
169103810,20080104,200801,2008,2008.011,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,4,1,4,5.3030303030303,2.0,"Hawaii, United States",US,USHI,21.1098,-157.531,0.0,0,,,,0.0,0.0,0.0,2.0,"Hawaii, United States",US,USHI,21.1098,-157.531,0.0,20130203
169125684,20080105,200801,2008,2008.0137,USA,HAWAII,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,2,1,2,5.86080586080586,2.0,"Hawaii, United States",US,USHI,21.1098,-157.531,0.0,0,,,,0.0,0.0,0.0,2.0,"Hawaii, United States",US,USHI,21.1098,-157.531,0.0,20130203
233586211,20080105,200801,2008,2008.0137,USA,HAWAII,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,2,1,1,5.18867924528302,3.0,"Kauai, Hawaii, United States",US,USHI,21.9436,-159.494,358305.0,0,,,,0.0,0.0,0.0,3.0,"Kauai, Hawaii, United States",US,USHI,21.9436,-159.494,358305.0,20130205
169134720,20080106,200801,2008,2008.0164,EUR,EUROPE,EUR,,,,,,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,2,1,2,5.46218487394958,2.0,"New Hampshire, United States",US,USNH,43.4108,-71.5653,0.0,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,0.0,2.0,"New Hampshire, United States",US,USNH,43.4108,-71.5653,0.0,20130203
169142800,20080106,200801,2008,2008.0164,OPP,PROTESTER,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,4,1,4,6.75818373812038,2.0,"Georgia, United States",US,USGA,0.0,0.0,0.0,2,"Georgia, United States",US,USGA,0.0,0.0,0.0,2.0,"Georgia, United States",US,USGA,0.0,0.0,0.0,20130203
169146719,20080106,200801,2008,2008.0164,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,2,1,2,5.46218487394958,2.0,"New Hampshire, United States",US,USNH,43.4108,-71.5653,0.0,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,0.0,2.0,"New Hampshire, United States",US,USNH,43.4108,-71.5653,0.0,20130203
233588055,20080106,200801,2008,2008.0164,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,20,1,5,6.19122111843715,2.0,"Georgia, United States",US,USGA,0.0,0.0,0.0,2,"Georgia, United States",US,USGA,0.0,0.0,0.0,2.0,"Georgia, United States",US,USGA,0.0,0.0,0.0,20130205
169200832,20080108,200801,2008,2008.0219,KENELIOPP,RAILA ODINGA,KEN,,,,,ELI,OPP,,KENCOP,KENYA,KEN,,,,,COP,,,1,140,140,14,3,-6.5,12,1,12,5.18382913064478,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
169220345,20080109,200801,2008,2008.0247,AFR,AFRICA,AFR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,4,6.69642857142857,3.0,"University Of Utah, Utah, United States",US,USUT,40.7649,-111.849,1446845.0,3,"University Of Utah, Utah, United States",US,USUT,40.7649,-111.849,1446845.0,3.0,"University Of Utah, Utah, United States",US,USUT,40.7649,-111.849,1446845.0,20130203
169244584,20080109,200801,2008,2008.0247,OPP,DEMONSTRATOR,,,,,,OPP,,,MED,BLOGGER,,,,,,MED,,,0,140,140,14,3,-6.5,9,1,9,3.54609929078014,3.0,"Loyola University, California, United States",US,USCA,34.0492,-118.271,245280.0,3,"Loyola University, California, United States",US,USCA,34.0492,-118.271,245280.0,3.0,"Loyola University, California, United States",US,USCA,34.0492,-118.271,245280.0,20130203
169268055,20080110,200801,2008,2008.0274,BUS,AIRLINE,,,,,,BUS,,,USA,MINNESOTA,USA,,,,,,,,1,140,140,14,3,-6.5,9,1,9,3.96551724137931,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,0.0,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,20130203
169278453,20080110,200801,2008,2008.0274,GBR,UNITED KINGDOM,GBR,,,,,,,,MIL,NAVAL BASE,,,,,,MIL,,,1,140,140,14,3,-6.5,1,1,1,5.91549295774648,3.0,"Paramus, New Jersey, United States",US,USNJ,40.9445,-74.0754,879115.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
169278454,20080110,200801,2008,2008.0274,GBR,UNITED KINGDOM,GBR,,,,,,,,MIL,NAVAL BASE,,,,,,MIL,,,1,140,140,14,3,-6.5,1,1,1,5.91549295774648,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
169281942,20080110,200801,2008,2008.0274,GOV,GOVERNANCE,,,,,,GOV,,,MED,WRITER,,,,,,MED,,,1,140,140,14,3,-6.5,7,1,7,6.24133148404993,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130203
169282763,20080110,200801,2008,2008.0274,GOV,GOVERNANCE,,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,6.24133148404993,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130203
169310060,20080110,200801,2008,2008.0274,USA,UNITED STATES,USA,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,0,140,140,14,3,-6.5,4,1,4,6.81399631675875,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,1,Iran,IR,IR,32.0,53.0,0.0,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,20130203
169310083,20080110,200801,2008,2008.0274,USA,UNITED STATES,USA,,,,,,,,IRNGOV,IRANIAN,IRN,,,,,GOV,,,0,140,140,14,3,-6.5,5,1,5,6.81399631675875,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,1,Iran,IR,IR,32.0,53.0,0.0,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,20130203
169334851,20080111,200801,2008,2008.0301,GOV,GOVERNANCE,,,,,,GOV,,,MED,WRITER,,,,,,MED,,,1,140,140,14,3,-6.5,14,1,14,6.24133148404993,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130203
169335564,20080111,200801,2008,2008.0301,GOV,GOVERNANCE,,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,4,6.24133148404993,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130203
169348739,20080111,200801,2008,2008.0301,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,10,2,10,3.2,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130204
169348740,20080111,200801,2008,2008.0301,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,9,1,9,5.35714285714286,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
169353814,20080111,200801,2008,2008.0301,UAF,TERRORIST,,,,,,UAF,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,0,140,140,14,3,-6.5,9,1,9,4.04217926186292,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,3.0,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593.0,20130203
169357879,20080111,200801,2008,2008.0301,USA,UNITED STATES,USA,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,0,140,140,14,3,-6.5,8,2,8,6.7185259870926,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,1,Iran,IR,IR,32.0,53.0,0.0,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,20130203
169357881,20080111,200801,2008,2008.0301,USA,UNITED STATES,USA,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,0,140,140,14,3,-6.5,2,1,2,5.37806176783813,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,1,Iran,IR,IR,32.0,53.0,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
169357917,20080111,200801,2008,2008.0301,USA,UNITED STATES,USA,,,,,,,,IRNGOV,IRANIAN,IRN,,,,,GOV,,,0,140,140,14,3,-6.5,10,2,10,6.7185259870926,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,1,Iran,IR,IR,32.0,53.0,0.0,3.0,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723.0,20130203
169357918,20080111,200801,2008,2008.0301,USA,UNITED STATES,USA,,,,,,,,IRNGOV,IRANIAN,IRN,,,,,GOV,,,0,140,140,14,3,-6.5,5,1,5,5.37806176783813,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,1,Iran,IR,IR,32.0,53.0,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
169361184,20080111,200801,2008,2008.0301,USAJUD,THE US,USA,,,,,JUD,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,9,1,9,2.22222222222222,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130203
