GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED
112839982,20110110,201101,2011,2011.0274,EDUCVL,STUDENT,,,,,,EDU,CVL,,EDU,UNIVERSITY,,,,,,EDU,,,0,140,140,14,3,-6.5,2,1,2,8.18030050083473,3.0,"Devry University, Illinois, United States",US,USIL,41.8486,-88.0273,1771724.0,3,"Devry University, Illinois, United States",US,USIL,41.8486,-88.0273,1771724.0,3.0,"Devry University, Illinois, United States",US,USIL,41.8486,-88.0273,1771724.0,20130203
112839983,20110110,201101,2011,2011.0274,EDUCVL,STUDENT,,,,,,EDU,CVL,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,7,1,7,8.18030050083473,3.0,"Devry University, Illinois, United States",US,USIL,41.8486,-88.0273,1771724.0,3,"Devry University, Illinois, United States",US,USIL,41.8486,-88.0273,1771724.0,3.0,"Devry University, Illinois, United States",US,USIL,41.8486,-88.0273,1771724.0,20130203
112874292,20110110,201101,2011,2011.0274,NGOHRI,HUMAN RIGHTS GROUP,,,,,,NGO,HRI,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,5.29661016949153,3.0,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784.0,3,"Paradise Valley, Arizona, United States",US,USAZ,33.5312,-111.943,9197.0,3.0,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784.0,20130203
112874293,20110110,201101,2011,2011.0274,NGOHRI,HUMAN RIGHTS GROUP,,,,,,NGO,HRI,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,2,5.29661016949153,3.0,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784.0,3,"Paradise Valley, Arizona, United States",US,USAZ,33.5312,-111.943,9197.0,3.0,"Paradise Valley, Arizona, United States",US,USAZ,33.5312,-111.943,9197.0,20130203
112874294,20110110,201101,2011,2011.0274,NGOHRI,HUMAN RIGHTS GROUP,,,,,,NGO,HRI,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,5.29661016949153,3.0,"Paradise Valley, Arizona, United States",US,USAZ,33.5312,-111.943,9197.0,3,"Paradise Valley, Arizona, United States",US,USAZ,33.5312,-111.943,9197.0,3.0,"Paradise Valley, Arizona, United States",US,USAZ,33.5312,-111.943,9197.0,20130203
112875424,20110110,201101,2011,2011.0274,OPP,PROTESTER,,,,,,OPP,,,BGDGOV,BANGLADESH,BGD,,,,,GOV,,,1,140,140,14,3,-6.5,8,1,8,1.45985401459854,3.0,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587.0,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683.0,4.0,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683.0,20130203
112897216,20110110,201101,2011,2011.0274,USA,PHOENIX,USA,,,,,,,,LEG,SENATE PRESIDENT,,,,,,LEG,,,0,140,140,14,3,-6.5,1,1,1,5.29661016949153,3.0,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784.0,3,"Paradise Valley, Arizona, United States",US,USAZ,33.5312,-111.943,9197.0,3.0,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784.0,20130203
112931283,20110111,201101,2011,2011.0301,CHRCTH,CATHOLIC BISHOP,,,,CHR,CTH,,,,USAJUD,UNITED STATES,USA,,,,,JUD,,,1,140,140,14,3,-6.5,1,1,1,10.0227790432802,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,3,"New Horizon Church, New York, United States",US,USNY,43.1134,-73.736,2616787.0,3.0,"New Horizon Church, New York, United States",US,USNY,43.1134,-73.736,2616787.0,20130203
112931284,20110111,201101,2011,2011.0301,CHRCTH,CATHOLIC BISHOP,,,,CHR,CTH,,,,USAJUD,UNITED STATES,USA,,,,,JUD,,,1,140,140,14,3,-6.5,1,1,1,10.0227790432802,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,3,"New Horizon Church, New York, United States",US,USNY,43.1134,-73.736,2616787.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
112931285,20110111,201101,2011,2011.0301,CHRCTH,CATHOLIC BISHOP,,,,CHR,CTH,,,,USAJUD,UNITED STATES,USA,,,,,JUD,,,1,140,140,14,3,-6.5,7,1,7,10.0227790432802,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
112982096,20110111,201101,2011,2011.0301,OPP,ACTIVIST,,,,,,OPP,,,GBRGOV,BRITISH,GBR,,,,,GOV,,,0,140,140,14,3,-6.5,1,1,1,4.95495495495495,2.0,"Virginia, United States",US,USVA,37.768,-78.2057,0.0,2,"Virginia, United States",US,USVA,37.768,-78.2057,0.0,2.0,"Virginia, United States",US,USVA,37.768,-78.2057,0.0,20130203
112984792,20110111,201101,2011,2011.0301,PRT,PORTO,PRT,,,,,,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,7,1,7,2.48447204968944,2.0,"Idaho, United States",US,USID,44.2394,-114.51,0.0,2,"Idaho, United States",US,USID,44.2394,-114.51,0.0,2.0,"Idaho, United States",US,USID,44.2394,-114.51,0.0,20130203
112986871,20110111,201101,2011,2011.0301,RUS,RUSSIA,RUS,,,,,,,,GBR,LONDON,GBR,,,,,,,,0,140,140,14,3,-6.5,1,1,1,5.73476702508961,2.0,"Arizona, United States",US,USAZ,33.7712,-111.388,0.0,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889.0,4.0,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889.0,20130203
112986882,20110111,201101,2011,2011.0301,RUS,RUSSIA,RUS,,,,,,,,GBRGOV,BRITISH,GBR,,,,,GOV,,,0,140,140,14,3,-6.5,2,2,2,4.50527475075354,2.0,"Arizona, United States",US,USAZ,33.7712,-111.388,0.0,1,Sweden,SW,SW,62.0,15.0,0.0,2.0,"Arizona, United States",US,USAZ,33.7712,-111.388,0.0,20130203
112986884,20110111,201101,2011,2011.0301,RUS,RUSSIA,RUS,,,,,,,,GBRGOV,BRITISH,GBR,,,,,GOV,,,0,140,140,14,3,-6.5,2,1,2,4.95495495495495,2.0,"Virginia, United States",US,USVA,37.768,-78.2057,0.0,2,"Virginia, United States",US,USVA,37.768,-78.2057,0.0,2.0,"Virginia, United States",US,USVA,37.768,-78.2057,0.0,20130203
113001098,20110111,201101,2011,2011.0301,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,2,1,2,2.48447204968944,2.0,"Idaho, United States",US,USID,44.2394,-114.51,0.0,2,"Idaho, United States",US,USID,44.2394,-114.51,0.0,2.0,"Idaho, United States",US,USID,44.2394,-114.51,0.0,20130203
113005643,20110111,201101,2011,2011.0301,USA,UNITED STATES,USA,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,0,140,140,14,3,-6.5,4,1,4,6.46976090014065,3.0,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377.0,3,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377.0,3.0,"San Diego, California, United States",US,USCA,32.7153,-117.157,1661377.0,20130203
113007157,20110111,201101,2011,2011.0301,USA,NEW YORK,USA,,,,,,,,REL,ARCHBISHOP,,,,,,,,,0,140,140,14,3,-6.5,2,1,2,10.0227790432802,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
113007158,20110111,201101,2011,2011.0301,USA,NEW YORK CITY,USA,,,,,,,,REL,ARCHBISHOP,,,,,,,,,0,140,140,14,3,-6.5,4,1,4,10.0227790432802,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,0.0,2.0,"New York, United States",US,USNY,42.1497,-74.9384,0.0,20130203
113013189,20110111,201101,2011,2011.0301,USAJUD,UNITED STATES,USA,,,,,JUD,,,MCOELI,ALBERT,MCO,,,,,ELI,,,0,140,140,14,3,-6.5,2,1,2,5.10783200908059,2.0,"Kansas, United States",US,USKS,38.5111,-96.8005,0.0,3,"Westboro Baptist Church, Kansas, United States",US,USKS,39.0457,-95.7203,2509419.0,3.0,"Westboro Baptist Church, Kansas, United States",US,USKS,39.0457,-95.7203,2509419.0,20130203
113013190,20110111,201101,2011,2011.0301,USAJUD,UNITED STATES,USA,,,,,JUD,,,MCOELI,ALBERT,MCO,,,,,ELI,,,0,140,140,14,3,-6.5,1,1,1,5.10783200908059,2.0,"Kansas, United States",US,USKS,38.5111,-96.8005,0.0,1,Iraq,IZ,IZ,33.0,44.0,0.0,3.0,"Westboro Baptist Church, Kansas, United States",US,USKS,39.0457,-95.7203,2509419.0,20130203
113078275,20110112,201101,2011,2011.0329,LBN,BEIRUT,LBN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,140,140,14,3,-6.5,9,1,9,7.14285714285714,1.0,United States,US,US,38.0,-97.0,0.0,1,United States,US,US,38.0,-97.0,0.0,1.0,United States,US,US,38.0,-97.0,0.0,20130203
113090124,20110112,201101,2011,2011.0329,OPP,DEMONSTRATOR,,,,,,OPP,,,COP,SECURITY FORCE,,,,,,COP,,,1,140,140,14,3,-6.5,3,1,3,2.47074122236671,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,4,"Kasserine, Al Qasrayn, Tunisia",TS,TS02,35.1676,8.83651,-722646.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130203
113090125,20110112,201101,2011,2011.0329,OPP,DEMONSTRATOR,,,,,,OPP,,,COP,SECURITY FORCE,,,,,,COP,,,1,140,140,14,3,-6.5,23,6,23,2.72358127619629,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,3.0,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871.0,20130204
113094955,20110112,201101,2011,2011.0329,REL,PRIEST,,,,,,,,,USA,DELAWARE,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,2,5.76323987538941,3.0,"Kent County, Delaware, United States",US,USDE,39.0834,-75.5496,217271.0,2,"Delaware, United States",US,USDE,39.3498,-75.5148,0.0,3.0,"Kent County, Delaware, United States",US,USDE,39.0834,-75.5496,217271.0,20130203
113094956,20110112,201101,2011,2011.0329,REL,PRIEST,,,,,,,,,USA,DELAWARE,USA,,,,,,,,0,140,140,14,3,-6.5,7,1,7,5.76323987538941,2.0,"Delaware, United States",US,USDE,39.3498,-75.5148,0.0,2,"Delaware, United States",US,USDE,39.3498,-75.5148,0.0,2.0,"Delaware, United States",US,USDE,39.3498,-75.5148,0.0,20130203
