GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
425877297,20150416,201504,2015,2015.2904,OPP,DEMONSTRATOR,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,14,1,8,-2.17616580310881,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150416,http://www.business-standard.com/article/pti-stories/new-york-protesters-demand-usd-15-minimum-wage-115041600557_1.html
425886740,20150416,201504,2015,2015.2904,EDU,SCHOOL,,,,,,EDU,,,LEG,REPRESENTATIVES,,,,,,LEG,,,1,140,140,14,3,-6.5,3,1,3,-1.24740124740125,3,"Skowhegan, Maine, United States",US,USME,44.7651,-69.7192,575529,3,"Skowhegan, Maine, United States",US,USME,44.7651,-69.7192,575529,3,"Skowhegan, Maine, United States",US,USME,44.7651,-69.7192,575529,20150416,http://www.pressherald.com/2015/04/16/our-view-name-on-a-jersey-doesnt-honor-indian-heritage/
425886741,20150416,201504,2015,2015.2904,EDU,SCHOOL,,,,,,EDU,,,LEG,REPRESENTATIVES,,,,,,LEG,,,1,140,140,14,3,-6.5,7,1,7,-1.24740124740125,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,44.6074,-69.3977,ME,20150416,http://www.pressherald.com/2015/04/16/our-view-name-on-a-jersey-doesnt-honor-indian-heritage/
425900727,20150416,201504,2015,2015.2904,USA,WASHINGTON,USA,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,140,140,14,3,-6.5,1,1,1,-2.47191011235955,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,43.4108,-71.5653,NH,20150416,http://www.christiantoday.com/article/american.christians.wear.orange.in.solidarity.with.those.persecuted.for.faith/52206.htm
425906464,20150416,201504,2015,2015.2904,COP,POLICE,,,,,,COP,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,10,1,10,-2.58302583025831,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,20150416,http://www.breitbart.com/big-government/2015/04/16/fast-food-minimum-wage-protests-spread-across-the-nation/
425907699,20150416,201504,2015,2015.2904,OPP,PROTESTER,,,,,,OPP,,,USACOP,LOS ANGELES,USA,,,,,COP,,,0,140,140,14,3,-6.5,8,1,8,-14.3344709897611,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,20150416,http://www.breitbart.com/big-government/2015/04/16/dozens-arrested-in-anti-police-protests-across-country/
425908383,20150416,201504,2015,2015.2904,USA,MISSISSIPPI,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,10,1,10,-2.58302583025831,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,20150416,http://www.breitbart.com/big-government/2015/04/16/fast-food-minimum-wage-protests-spread-across-the-nation/
425953701,20150416,201504,2015,2015.2904,EDUEDU,UNIVERSITY,,,,,,EDU,EDU,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,8,1,4,-4.55259026687598,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150416,http://www.truth-out.org/news/item/30261-khalil-muhammad-to-stop-police-killings-transform-the-political-culture-that-threatens-black-lives
425953702,20150416,201504,2015,2015.2904,EDUEDU,UNIVERSITY,,,,,,EDU,EDU,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,140,140,14,3,-6.5,12,1,6,-4.55259026687598,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150416,http://www.truth-out.org/news/item/30261-khalil-muhammad-to-stop-police-killings-transform-the-political-culture-that-threatens-black-lives
425961695,20150416,201504,2015,2015.2904,EDUEDU,SCHOOL,,,,,,EDU,EDU,,EDU,SCHOOL,,,,,,EDU,,,0,140,140,14,3,-6.5,10,1,10,-8.59030837004405,3,"East High School, Washington, United States",US,USWA,47.5909,-122.628,1531446,3,"East High School, Washington, United States",US,USWA,47.5909,-122.628,1531446,3,"East High School, Washington, United States",US,USWA,47.5909,-122.628,1531446,20150416,http://host.madison.com/wsj/news/local/crime_and_courts/soglin-on-tony-robinson-protest-resistance-is-not-part-of/article_7db91374-4b57-53ca-b5af-74445c0034f4.html
