GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
962460771,20210103,202101,2021,2021.0082,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-0.44444444444444,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Capitol Hill, District of Columbia, United States",US,USDC,38.889,-77.0003,529313,20210103,https://uspolitics.einnews.com/pr_news/533942398/forcethevote-protests-in-wash-d-c-today-and-sunday-demand-that-house-progressives-stand-up-for-medicare-for-all
962460772,20210103,202101,2021,2021.0082,USA,WASHINGTON,USA,,,,,,,,,,,,,,,,,,0,140,140,14,3,-6.5,6,1,6,-0.44444444444444,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20210103,https://uspolitics.einnews.com/pr_news/533942398/forcethevote-protests-in-wash-d-c-today-and-sunday-demand-that-house-progressives-stand-up-for-medicare-for-all
962474918,20210103,202101,2021,2021.0082,JUD,ATTORNEY,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,-3.04093567251462,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20210103,https://www.msn.com/en-us/news/us/florida-governor-s-political-future-linked-to-covid-response-bill-cotterell/ar-BB1cr7b9
962475050,20210103,202101,2021,2021.0082,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-3.04093567251462,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20210103,https://www.msn.com/en-us/news/us/florida-governor-s-political-future-linked-to-covid-response-bill-cotterell/ar-BB1cr7b9
962475129,20210103,202101,2021,2021.0082,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,-3.04093567251462,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20210103,https://www.msn.com/en-us/news/us/florida-governor-s-political-future-linked-to-covid-response-bill-cotterell/ar-BB1cr7b9
962495027,20210103,202101,2021,2021.0082,ETH,ETHIOPIAN,ETH,,,,,,,,USA,DENVER,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-6.8676716917923,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,3,"Denver, Colorado, United States",US,USCO,39.7392,-104.985,201738,4,"Oromo, Amara, Ethiopia",ET,ET46,11.8667,39.7333,-618300,20210103,https://thegrio.com/2021/01/03/ethiopian-communities-divided-on-conflict/
962495479,20210103,202101,2021,2021.0082,USA,DENVER,USA,,,,,,,,ETH,ETHIOPIA,ETH,,,,,,,,0,140,140,14,3,-6.5,4,1,4,-6.8676716917923,3,"Denver, Colorado, United States",US,USCO,39.7392,-104.985,201738,4,"Tigray, Tigray, Ethiopia",ET,ET53,13.5,39.5,-620571,3,"Denver, Colorado, United States",US,USCO,39.7392,-104.985,201738,20210103,https://thegrio.com/2021/01/03/ethiopian-communities-divided-on-conflict/
962514501,20210103,202101,2021,2021.0082,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,1,1,1,-5.19098922624878,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,20210103,https://www.seacoastonline.com/story/news/local/2021/01/03/protesters-return-gov-sununu-home-newfields/4102127001/
962514510,20210103,202101,2021,2021.0082,OPP,PROTESTER,,,,,,OPP,,,USACOP,UNITED STATES,USA,,,,,COP,,,0,140,140,14,3,-6.5,4,1,4,-5.19098922624878,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,20210103,https://www.seacoastonline.com/story/news/local/2021/01/03/protesters-return-gov-sununu-home-newfields/4102127001/
962521983,20210104,202101,2021,2021.011,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,1,1,1,-5.23809523809524,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,20210104,https://www.fosters.com/story/news/local/2021/01/03/protesters-return-gov-sununu-home-newfields/4102127001/
962521987,20210104,202101,2021,2021.011,OPP,PROTESTER,,,,,,OPP,,,USACOP,UNITED STATES,USA,,,,,COP,,,0,140,140,14,3,-6.5,4,1,4,-5.23809523809524,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,3,"Newfields, New Hampshire, United States",US,USNH,43.037,-70.9384,868723,20210104,https://www.fosters.com/story/news/local/2021/01/03/protesters-return-gov-sununu-home-newfields/4102127001/
962572088,20210104,202101,2021,2021.011,USA,NEW YORK,USA,,,,,,,,OPP,DEMONSTRATOR,,,,,,OPP,,,1,140,140,14,3,-6.5,20,1,10,-5.0880626223092,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20210104,https://www.msn.com/en-us/money/markets/divided-us-not-covid-is-the-biggest-risk-to-world-in-2021-survey-finds/ar-BB1crUfi
962573819,20210104,202101,2021,2021.011,USA,UNITED STATES,USA,,,,,,,,JUD,SUPREME COURT,,,,,,JUD,,,0,140,140,14,3,-6.5,8,1,8,-4.24096385542169,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20210104,https://www.msn.com/en-xl/northamerica/northamerica-top-stories/exclusive-threat-of-pro-trump-violence-in-washington-overshadows-inauguration-security-plans/ar-BB1csb6T
962612578,20210104,202101,2021,2021.011,BUS,COMPANIES,,,,,,BUS,,,OPP,PROTESTER,,,,,,OPP,,,0,140,140,14,3,-6.5,10,1,10,-6.28930817610063,3,"New Orleans, Louisiana, United States",US,USLA,29.9546,-90.0751,1629985,3,"New Orleans, Louisiana, United States",US,USLA,29.9546,-90.0751,1629985,3,"New Orleans, Louisiana, United States",US,USLA,29.9546,-90.0751,1629985,20210104,https://www.eenews.net/stories/1063721653
962624038,20210104,202101,2021,2021.011,USA,UNITED STATES,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,140,140,14,3,-6.5,2,1,2,-3.98773006134969,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,20210104,https://www.breitbart.com/politics/2021/01/04/democrat-controlled-st-louis-highest-murder-rate-in-50-years/
962633026,20210104,202101,2021,2021.011,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,4,1,4,-7.36707238949391,3,"Santa Monica, California, United States",US,USCA,34.0195,-118.491,1652792,3,"Santa Monica, California, United States",US,USCA,34.0195,-118.491,1652792,3,"Santa Monica, California, United States",US,USCA,34.0195,-118.491,1652792,20210104,https://www.dailymail.co.uk/news/article-9111485/Chaos-erupts-LA-mall-anti-maskers-storm-inside-protest.html
962633027,20210104,202101,2021,2021.011,OPP,PROTESTER,,,,,,OPP,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,6,1,6,-7.36707238949391,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20210104,https://www.dailymail.co.uk/news/article-9111485/Chaos-erupts-LA-mall-anti-maskers-storm-inside-protest.html
962665421,20210104,202101,2021,2021.011,OPP,PROTESTER,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-2.35798499464095,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,20210104,https://www.msn.com/en-us/news/us/spencer-cox-takes-oath-of-office-at-tuacahn-becomes-utahs-18th-governor/ar-BB1csMBm
962667051,20210104,202101,2021,2021.011,OPP,DEMONSTRATOR,,,,,,OPP,,,MIL,NATIONAL GUARD,,,,,,MIL,,,0,140,140,14,3,-6.5,36,4,36,-0.362401036323945,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20210104,https://abcnews.go.com/Politics/dc-national-guard-activated-ahead-protests/story?id=75041642
962670069,20210104,202101,2021,2021.011,OPP,DEMONSTRATOR,,,,,,OPP,,,MIL,NATIONAL GUARD,,,,,,MIL,,,0,140,140,14,3,-6.5,4,1,4,-1.26811594202899,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20210104,http://www.msn.com/en-us/news/us/dc-national-guard-activated-ahead-of-protests/ar-BB1ctaNq
962676416,20210105,202101,2021,2021.0137,OPP,DEMONSTRATOR,,,,,,OPP,,,MIL,NATIONAL GUARD,,,,,,MIL,,,0,140,140,14,3,-6.5,130,13,130,0.0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20210105,https://abc7news.com/dc-national-guard-activated-ahead-of-protests/9354757/
962689202,20210105,202101,2021,2021.0137,BUS,BUSINESS,,,,,,BUS,,,USA,MINNESOTA,USA,,,,,,,,1,140,140,14,3,-6.5,10,1,10,2.82087447108604,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20210105,http://fillmorecountyjournal.com/gratitude-3/
962704556,20210105,202101,2021,2021.0137,USA,UNITED STATES,USA,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,140,140,14,3,-6.5,2,1,2,-5.09383378016086,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20210105,https://whyy.org/articles/should-i-have-even-gone-to-college-why-philly-borrowers-want-biden-to-cancel-student-debt/
962709636,20210105,202101,2021,2021.0137,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,6,1,6,-9.84060984060985,3,"Bloomington, Indiana, United States",US,USIN,39.1653,-86.5264,431207,3,"Seminary Park, Indiana, United States",US,USIN,40.0425,-86.0117,2101529,3,"Bloomington, Indiana, United States",US,USIN,39.1653,-86.5264,431207,20210105,https://www.idsnews.com/article/2021/01/indiana-protests-2020-black-lives-matter-coronavirus
962709637,20210105,202101,2021,2021.0137,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,2,1,2,-9.84060984060985,3,"Bloomington, Indiana, United States",US,USIN,39.1653,-86.5264,431207,3,"Bloomington, Indiana, United States",US,USIN,39.1653,-86.5264,431207,3,"Bloomington, Indiana, United States",US,USIN,39.1653,-86.5264,431207,20210105,https://www.idsnews.com/article/2021/01/indiana-protests-2020-black-lives-matter-coronavirus
962762952,20210105,202101,2021,2021.0137,USA,TEXAS,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,1,1,1,-0.99243856332704,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,0,,,,,,,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20210105,https://patriotpost.us/opinion/76787-congressional-gop-objections-sustained-over-election-results-2021-01-05
962762953,20210105,202101,2021,2021.0137,USA,TEXAS,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,1,1,1,-0.99243856332704,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20210105,https://patriotpost.us/opinion/76787-congressional-gop-objections-sustained-over-election-results-2021-01-05
962762969,20210105,202101,2021,2021.0137,USA,TEXAS,USA,,,,,,,,CVL,ELECTOR,,,,,,CVL,,,1,140,140,14,3,-6.5,1,1,1,-0.99243856332704,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20210105,https://patriotpost.us/opinion/76787-congressional-gop-objections-sustained-over-election-results-2021-01-05
962762970,20210105,202101,2021,2021.0137,USA,TEXAS,USA,,,,,,,,CVL,ELECTOR,,,,,,CVL,,,1,140,140,14,3,-6.5,7,1,7,-0.99243856332704,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20210105,https://patriotpost.us/opinion/76787-congressional-gop-objections-sustained-over-election-results-2021-01-05
962781854,20210105,202101,2021,2021.0137,USA,MISSOURI,USA,,,,,,,,EDU,COLLEGE,,,,,,EDU,,,1,140,140,14,3,-6.5,14,1,14,-7.59753593429159,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,20210105,https://www.washingtontimes.com/news/2021/jan/5/josh-hawley-blasts-antifa-scumbags-who-held-protes/
962786367,20210105,202101,2021,2021.0137,OPP,PROTESTER,,,,,,OPP,,,,,,,,,,,,,1,140,140,14,3,-6.5,10,1,10,-3.63636363636363,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20210105,https://www.kabc.com/2021/01/05/dc-national-guard-activating-troops-before-election-certification-why-did-they-hesitate-to-do-that-for-summertime-protests/
962796263,20210105,202101,2021,2021.0137,CVL,ELECTOR,,,,,,CVL,,,,,,,,,,,,,1,140,140,14,3,-6.5,20,1,20,-2.33160621761658,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20210105,https://www.cnsnews.com/commentary/tony-perkins/its-about-keeping-faith-democracy
962798540,20210105,202101,2021,2021.0137,OPP,ACTIVIST,,,,,,OPP,,,USA,VIRGINIA,USA,,,,,,,,1,140,140,14,3,-6.5,8,1,8,-4.78048780487804,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,20210105,https://www.riverfronttimes.com/newsblog/2021/01/05/josh-hawley-says-candlelight-protest-terrorized-his-family-virginia-neighbors
962798541,20210105,202101,2021,2021.0137,OPP,ACTIVIST,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-4.78048780487804,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20210105,https://www.riverfronttimes.com/newsblog/2021/01/05/josh-hawley-says-candlelight-protest-terrorized-his-family-virginia-neighbors
962801107,20210105,202101,2021,2021.0137,USA,UNITED STATES,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,0,140,140,14,3,-6.5,4,1,4,-7.74487471526196,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,20210105,https://www.ibtimes.com/proud-boys-leader-enrique-tarrio-arrested-dc-allegedly-burning-black-lives-matter-3114786
962832286,20210105,202101,2021,2021.0137,USA,PORTLAND,USA,,,,,,,,USAGOV,SEATTLE,USA,,,,,GOV,,,0,140,140,14,3,-6.5,5,1,5,-5.9217877094972,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,20210105,https://www.salon.com/2021/01/05/josh-hawley-claims-family-was-terrorized-by-antifa-scumbags-at-peaceful-vigil-outside-his-home/
