GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
719300497,20180102,201801,2018,2018.0055,USA,AMERICAN,USA,,,,,,,,PAKBUS,RAWALPINDI,PAK,,,,,BUS,,,1,140,140,14,3,-6.5,3,1,3,-0.58823529411765,1,United States,US,US,39.828175,-98.5795,US,4,"Rawalpindi, Punjab, Pakistan",PK,PK04,33.6,73.0667,-2772585,1,Iraq,IZ,IZ,33.0,44.0,IZ,20180102,https://blogs.timesofindia.indiatimes.com/strategic-insights/the-merchants-of-rawalpindi/
719314649,20180102,201801,2018,2018.0055,JEW,JEWISH,,,,JEW,,,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,1,-5.80901105128931,3,"Menlo Park, California, United States",US,USCA,37.4538,-122.182,1659108,3,"Menlo Park, California, United States",US,USCA,37.4538,-122.182,1659108,3,"Menlo Park, California, United States",US,USCA,37.4538,-122.182,1659108,20180102,http://www.truth-out.org/news/item/43095-facebook-s-uneven-enforcement-of-hate-speech-rules-allows-vile-posts-to-stay-up
719314874,20180102,201801,2018,2018.0055,NGOUSAJEW,ANTI DEFAMATION LEAGUE,USA,,,JEW,,NGO,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,1,-5.80901105128931,3,"Menlo Park, California, United States",US,USCA,37.4538,-122.182,1659108,3,"Menlo Park, California, United States",US,USCA,37.4538,-122.182,1659108,3,"Menlo Park, California, United States",US,USCA,37.4538,-122.182,1659108,20180102,http://www.truth-out.org/news/item/43095-facebook-s-uneven-enforcement-of-hate-speech-rules-allows-vile-posts-to-stay-up
719372972,20180102,201801,2018,2018.0055,GOV,PRESIDENT,,,,,,GOV,,,MIL,ARMY,,,,,,MIL,,,0,140,140,14,3,-6.5,6,1,6,-1.70794192997438,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20180102,https://wxxv25.com/2018/01/02/advocates-celebrate-huge-win-against-trumps-transgender-military-ban/
719372973,20180102,201801,2018,2018.0055,GOV,PRESIDENT,,,,,,GOV,,,MIL,ARMY,,,,,,MIL,,,0,140,140,14,3,-6.5,2,1,2,-1.70794192997438,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20180102,https://wxxv25.com/2018/01/02/advocates-celebrate-huge-win-against-trumps-transgender-military-ban/
719373186,20180102,201801,2018,2018.0055,LAB,EMPLOYEE,,,,,,LAB,,,USA,NEW YORK,USA,,,,,,,,0,140,140,14,3,-6.5,10,1,10,2.3916292974589,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180102,http://observer.com/2018/01/37-year-old-nyt-publisher-vows-to-protect-journalism-in-day-one-memo/
719373787,20180102,201801,2018,2018.0055,USAGOV,UNITED STATES,USA,,,,,GOV,,,MIL,ARMY,,,,,,MIL,,,0,140,140,14,3,-6.5,2,1,2,-1.70794192997438,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20180102,https://wxxv25.com/2018/01/02/advocates-celebrate-huge-win-against-trumps-transgender-military-ban/
719386270,20180103,201801,2018,2018.0082,USA,UNITED STATES,USA,,,,,,,,USAGOV,US AMBASSADOR,USA,,,,,GOV,,,0,140,140,14,3,-6.5,1,1,1,-2.43243243243243,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,1,North Korea,KN,KN,40.0,127.0,KN,20180103,http://www.unmultimedia.org/avlibrary/asset/2070/2070312/
719386271,20180103,201801,2018,2018.0082,USA,UNITED STATES,USA,,,,,,,,USAGOV,US AMBASSADOR,USA,,,,,GOV,,,0,140,140,14,3,-6.5,1,1,1,-2.43243243243243,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180103,http://www.unmultimedia.org/avlibrary/asset/2070/2070312/
719395575,20171227,201712,2017,2017.9781,OPP,ACTIVIST,,,,,,OPP,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,140,140,14,3,-6.5,10,1,10,-5.46448087431694,3,"Oakland, California, United States",US,USCA,37.8044,-122.271,277566,3,"Oakland, California, United States",US,USCA,37.8044,-122.271,277566,3,"Oakland, California, United States",US,USCA,37.8044,-122.271,277566,20180103,https://www.mercurynews.com/2018/01/02/activists-worry-after-trump-administration-dismisses-hiv-aids-advisors/
719405237,20180103,201801,2018,2018.0082,GOV,PRESIDENT,,,,,,GOV,,,MIL,ARMY,,,,,,MIL,,,0,140,140,14,3,-6.5,18,2,18,-1.78038664101799,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20180103,https://www.41nbc.com/2018/01/02/advocates-celebrate-huge-win-against-trumps-transgender-military-ban/
719405238,20180103,201801,2018,2018.0082,GOV,PRESIDENT,,,,,,GOV,,,MIL,ARMY,,,,,,MIL,,,0,140,140,14,3,-6.5,6,2,6,-1.78038664101799,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20180103,https://www.41nbc.com/2018/01/02/advocates-celebrate-huge-win-against-trumps-transgender-military-ban/
719406357,20180103,201801,2018,2018.0082,USAGOV,UNITED STATES,USA,,,,,GOV,,,MIL,ARMY,,,,,,MIL,,,0,140,140,14,3,-6.5,6,2,6,-1.78038664101799,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20180103,https://www.41nbc.com/2018/01/02/advocates-celebrate-huge-win-against-trumps-transgender-military-ban/
719433769,20180103,201801,2018,2018.0082,GOV,KING,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,-1.99004975124378,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180103,http://pop.inquirer.net/2018/01/hollywood-women-launch-campaign-against-sexual-harrasment/
719571856,20180103,201801,2018,2018.0082,HND,SAN PEDRO SULA,HND,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,12,1,6,-4.08212147134302,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20180103,http://plenglish.com/index.php?o=rn&id=22827&SEO=honduran-opposition-resumes-demonstrations-against-electoral-fraud
719571857,20180103,201801,2018,2018.0082,HND,SAN PEDRO SULA,HND,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,2,-4.08212147134302,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20180103,http://plenglish.com/index.php?o=rn&id=22827&SEO=honduran-opposition-resumes-demonstrations-against-electoral-fraud
719572776,20180103,201801,2018,2018.0082,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,140,140,14,3,-6.5,2,1,2,-4.08212147134302,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20180103,http://plenglish.com/index.php?o=rn&id=22827&SEO=honduran-opposition-resumes-demonstrations-against-electoral-fraud
719588050,20180103,201801,2018,2018.0082,REB,REVOLT,,,,,,REB,,,USA,CALIFORNIA,USA,,,,,,,,0,140,140,14,3,-6.5,8,1,8,-2.92044310171198,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20180103,https://www.politico.com/newsletters/morning-tax/2018/01/03/so-long-sen-hatch-063268
719591097,20180103,201801,2018,2018.0082,OPP,PROTESTER,,,,,,OPP,,,USA,SAN FRANCISCO,USA,,,,,,,,1,140,140,14,3,-6.5,10,1,10,-5.49828178694158,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20180103,http://samuel-warde.com/2018/01/protesters-target-twitter-in-the-wake-of-trumps-latest-threats/
719696258,20180104,201801,2018,2018.011,COP,POLICE,,,,,,COP,,,OPP,PROTESTER,,,,,,OPP,,,0,140,140,14,3,-6.5,10,2,10,-4.91651110156612,3,"Zuccotti Park, New York, United States",US,USNY,40.7092,-74.0114,2708839,3,"Zuccotti Park, New York, United States",US,USNY,40.7092,-74.0114,2708839,3,"Zuccotti Park, New York, United States",US,USNY,40.7092,-74.0114,2708839,20180104,https://www.rt.com/news/414944-us-iran-un-russia/
719696463,20180104,201801,2018,2018.011,GOV,GOVERNMENT,,,,,,GOV,,,CVL,RESIDENTS,,,,,,CVL,,,1,140,140,14,3,-6.5,10,1,10,-2.92397660818714,2,"Louisiana, United States",US,USLA,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,31.1801,-91.8749,LA,20180104,http://www.katc.com/story/37187533/residents-oppose-frack-waste-water-well-in-st-landry-parish
719696979,20180104,201801,2018,2018.011,OPP,PROTESTER,,,,,,OPP,,,MILCOP,MILITARY POLICE,,,,,,MIL,COP,,0,140,140,14,3,-6.5,20,2,20,-4.91651110156612,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,38.4623,-92.302,MO,20180104,https://www.rt.com/news/414944-us-iran-un-russia/
719698891,20180104,201801,2018,2018.011,MOS,ISLAM,,,,MOS,,,,,USA,PHOENIX,USA,,,,,,,,0,140,140,14,3,-6.5,7,1,7,-5.06024096385542,3,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784,3,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784,3,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784,20180104,http://deepstatenation.com/gun-toting-protesters-show-up-at-texas-mosque-event-meant-to-welcome-refugees/
719698892,20180104,201801,2018,2018.011,MOS,ISLAM,,,,MOS,,,,,USA,PHOENIX,USA,,,,,,,,0,140,140,14,3,-6.5,1,1,1,-5.06024096385542,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20180104,http://deepstatenation.com/gun-toting-protesters-show-up-at-texas-mosque-event-meant-to-welcome-refugees/
719745772,20180104,201801,2018,2018.011,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,140,140,14,3,-6.5,7,2,7,-2.54185795301107,1,United States,US,US,39.828175,-98.5795,US,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20180104,http://freebeacon.com/politics/keith-ellison-donor-israelis-bombed-understand-resistance/
719745773,20180104,201801,2018,2018.011,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,140,140,14,3,-6.5,1,1,1,-1.51228733459357,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20180104,http://freebeacon.com/politics/keith-ellison-donor-israelis-bombed-understand-resistance/
719864773,20180104,201801,2018,2018.011,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,AMERICAN,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-3.58785648574057,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,4,"Kashmiri, Punjab, Pakistan",PK,PK04,32.0387,73.751,6104745,20180104,http://www.onlinenews.com.pk/index.php?page=newsdetail&news_id=11113
719864776,20180104,201801,2018,2018.011,USAGOV,AMERICAN,USA,,,,,GOV,,,USAGOV,AMERICAN,USA,,,,,GOV,,,0,140,140,14,3,-6.5,6,1,6,-3.58785648574057,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,4,"Kashmiri, Punjab, Pakistan",PK,PK04,32.0387,73.751,6104745,20180104,http://www.onlinenews.com.pk/index.php?page=newsdetail&news_id=11113
719866589,20180104,201801,2018,2018.011,GOV,ADMINISTRATION,,,,,,GOV,,,USA,CALIF,USA,,,,,,,,0,140,140,14,3,-6.5,6,1,6,-2.30642504118616,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180104,https://www.huffingtonpost.com/entry/politicians-react-jeff-sessions-reverse-marijuana-legal_us_5a4e58dde4b06d1621bddc48?ncid=inblnkushpmg00000009
719867487,20180104,201801,2018,2018.011,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,CALIF,USA,,,,,,,,0,140,140,14,3,-6.5,4,1,4,-2.30642504118616,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180104,https://www.huffingtonpost.com/entry/politicians-react-jeff-sessions-reverse-marijuana-legal_us_5a4e58dde4b06d1621bddc48?ncid=inblnkushpmg00000009
719896607,20180105,201801,2018,2018.0137,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,AMERICAN,USA,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-3.58785648574057,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,4,"Kashmiri, Punjab, Pakistan",PK,PK04,32.0387,73.751,6104745,20180105,http://onlinenews.com.pk/index.php?page=newsdetail&news_id=11113
719896617,20180105,201801,2018,2018.0137,USAGOV,AMERICAN,USA,,,,,GOV,,,USAGOV,AMERICAN,USA,,,,,GOV,,,0,140,140,14,3,-6.5,6,1,6,-3.58785648574057,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,4,"Kashmiri, Punjab, Pakistan",PK,PK04,32.0387,73.751,6104745,20180105,http://onlinenews.com.pk/index.php?page=newsdetail&news_id=11113
719899094,20180105,201801,2018,2018.0137,GOV,ADMINISTRATION,,,,,,GOV,,,USA,CALIF,USA,,,,,,,,0,140,140,14,3,-6.5,6,1,6,-2.30642504118616,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180105,https://www.huffingtonpost.com/entry/politicians-react-jeff-sessions-reverse-marijuana-legal_us_5a4e58dde4b06d1621bddc48
719900821,20180105,201801,2018,2018.0137,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,CALIF,USA,,,,,,,,0,140,140,14,3,-6.5,4,1,4,-2.30642504118616,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180105,https://www.huffingtonpost.com/entry/politicians-react-jeff-sessions-reverse-marijuana-legal_us_5a4e58dde4b06d1621bddc48
719936246,20171229,201712,2017,2017.9836,OPP,PROTESTER,,,,,,OPP,,,IRN,IRANIAN,IRN,,,,,,,,0,140,140,14,3,-6.5,1,1,1,-5.06787330316742,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180105,https://www.globalsecurity.org/wmd/library/news/iran/2018/iran-180104-voa01.htm
719975581,20180105,201801,2018,2018.0137,GOV,MINIST,,,,,,GOV,,,,,,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-2.41730279898219,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,4,"Alberto Fujimori, Region de La Libertad, Peru",PE,PE13,-7.1075,-79.5889,6246331,20180105,https://citizen.co.za/news/news-world/1773472/peru-politics-fujimori-release/
720007155,20180105,201801,2018,2018.0137,USA,UNITED STATES,USA,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,140,140,14,3,-6.5,2,1,2,-2.36087689713322,3,"West Albany High School, Oregon, United States",US,USOR,44.6226,-123.118,1116799,3,"West Albany High School, Oregon, United States",US,USOR,44.6226,-123.118,1116799,3,"West Albany High School, Oregon, United States",US,USOR,44.6226,-123.118,1116799,20180105,http://democratherald.com/blogs/october-students-stage-sit-in-walk-out-of-school/article_0b7143a8-5433-5ae0-ab8f-3e0fe76e9204.html
720081508,20180105,201801,2018,2018.0137,OPP,PROTESTER,,,,,,OPP,,,MED,JOURNALIST,,,,,,MED,,,0,140,140,14,3,-6.5,8,1,8,-4.59363957597173,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180105,https://www.commondreams.org/views/2018/01/05/trumps-appalling-record-internet-freedom-home-makes-him-weak-champion-rights
720081509,20180105,201801,2018,2018.0137,OPP,PROTESTER,,,,,,OPP,,,MED,JOURNALIST,,,,,,MED,,,0,140,140,14,3,-6.5,2,1,2,-4.59363957597173,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Iran,IR,IR,32.0,53.0,IR,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180105,https://www.commondreams.org/views/2018/01/05/trumps-appalling-record-internet-freedom-home-makes-him-weak-champion-rights
720099583,20180105,201801,2018,2018.0137,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,1,140,140,14,3,-6.5,6,1,6,-3.470715835141,1,United States,US,US,39.828175,-98.5795,US,0,,,,,,,1,United States,US,US,39.828175,-98.5795,US,20180105,https://www.truthdig.com/articles/president-clinton-betrayed-poor-audio/
720100616,20180105,201801,2018,2018.0137,USA,UNITED STATES,USA,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,140,140,14,3,-6.5,4,1,4,-3.470715835141,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20180105,https://www.truthdig.com/articles/president-clinton-betrayed-poor-audio/
